,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,username,tweet_text,emojis,emoji_count,clean_text,word_count
373,2021-03-24 15:51:49,Schmetail,,"Minneapolis,  MN",NA,Wed Oct 23 18:35:52 +0000 2013,NA,,RETAILERS CAN HELP CUSTOMERS FIGHT 'PANDEMIC FATIGUE' Retailers and brands can help replace feelings of gloom and m… https://t.co/wCNKBXGi2A,Schmetail,RETAILERS CAN HELP CUSTOMERS FIGHT 'PANDEMIC FATIGUE' Retailers and brands can help replace feelings of gloom and m...,,0,retailers can help customers fight pandemic fatigue retailers and brands can help replace feelings of gloom and m,18
374,2021-03-24 14:59:37,designotter,,"Greater Boston Area, USA",NA,Sat Feb 23 16:29:54 +0000 2013,NA,,"I think a sign of #pandemicfatigue is the inability to stop thinking about stuff like this. 

I don't eat CTC, so n… https://t.co/TWePrsUjvE",designotter,"I think a sign of #pandemicfatigue is the inability to stop thinking about stuff like this. I don't eat CTC, so n...",,0,i think a sign of pandemicfatigue is the inability to stop thinking about stuff like this i don't eat ctc so n,22
375,2021-03-24 14:52:45,AnneBaum,,,NA,Wed Dec 09 14:22:17 +0000 2009,NA,,Great idea from the new @Citi CEO to lessen #pandemicfatigue.  Are you taking steps to maintain a healthy balance?… https://t.co/KMnGL8wJdZ,AnneBaum,Great idea from the new @Citi CEO to lessen #pandemicfatigue. Are you taking steps to maintain a healthy balance?...,,0,great idea from the new citi ceo to lessen pandemicfatigue are you taking steps to maintain a healthy balance,19
376,2021-03-24 14:25:09,CometsixSim,,"Houston, Texas",NA,Wed Mar 20 11:27:56 +0000 2013,NA,,#DisneyWorld50 has unveiled special license plate to celebrate anniversary. Finally getting out after… https://t.co/0MBA9PdMJq,CometsixSim,#DisneyWorld50 has unveiled special license plate to celebrate anniversary. Finally getting out after...,,0,disneyworld50 has unveiled special license plate to celebrate anniversary finally getting out after,13
377,2021-03-24 12:39:43,TheMarketingAnu,,"London, England",NA,Fri Apr 21 11:28:49 +0000 2017,NA,,It is taking a lot of energy to keep sane and together during these pandemic times. So even if it feels like you di… https://t.co/yW7NXG5qbK,TheMarketingAnu,It is taking a lot of energy to keep sane and together during these pandemic times. So even if it feels like you di...,,0,it is taking a lot of energy to keep sane and together during these pandemic times so even if it feels like you di,24
378,2021-03-24 10:31:52,scoopster73,,"Ontario, Canada",NA,Thu Jun 13 00:27:34 +0000 2013,NA,,"I've long since had enough of the #pandemic, and I'm angry with what I've been seeing.  #pandemicfatigue #planning… https://t.co/GyVMPKSnp1",scoopster73,"I've long since had enough of the #pandemic, and I'm angry with what I've been seeing. #pandemicfatigue #planning...",,0,i've long since had enough of the pandemic and i'm angry with what i've been seeing pandemicfatigue planning,18
379,2021-03-24 10:23:13,markshrime,,"Boston, MA",NA,Tue Feb 15 03:53:31 +0000 2011,NA,,“That I am fatigued does not mean that I want the government to give up fighting this pandemic. Quite the opposite.… https://t.co/N8rQaT2WJz,markshrime,That I am fatigued does not mean that I want the government to give up fighting this pandemic. Quite the opposite....,,0,that i am fatigued does not mean that i want the government to give up fighting this pandemic quite the opposite,21
380,2021-03-23 23:40:27,Q5_English,,대한민국,NA,Tue Nov 28 13:22:49 +0000 2017,NA,,#구독 #좋아요 #애청 #공유 #영어표현 #생활영어 #영어공부 #팬데믹 #피로 #시점 #유튜브 #유튜버 #point #pandemicfatigue #q5english #youtube #subscribe #… https://t.co/xuygOz9NSi,Q5_English,# # # # # # # # # # # # #point #pandemicfatigue #q5english #youtube #subscribe #...,,0,point pandemicfatigue q5english youtube subscribe,5
381,2021-03-23 21:38:40,MPowerAlliance,,"San Francisco, CA",NA,Tue Oct 02 22:48:09 +0000 2012,NA,,A huge thank you to Tiffany for facilitating our birthmother webinar on handling pandemic fatigue! A new blog post… https://t.co/mUQgxReowi,MPowerAlliance,A huge thank you to Tiffany for facilitating our birthmother webinar on handling pandemic fatigue! A new blog post...,,0,a huge thank you to tiffany for facilitating our birthmother webinar on handling pandemic fatigue a new blog post,19
382,2021-03-23 18:20:25,GQitalia,,Italia,NA,Sat May 02 10:16:49 +0000 2009,NA,,Il Covid ci sta davvero mettendo alla prova sotto tantissimi punti di vista. Come quello della nostra salute mental… https://t.co/mgQHrhe8bF,GQitalia,Il Covid ci sta davvero mettendo alla prova sotto tantissimi punti di vista. Come quello della nostra salute mental...,,0,il covid ci sta davvero mettendo alla prova sotto tantissimi punti di vista come quello della nostra salute mental,19
383,2021-03-23 16:55:08,DebCohenLLC,,"Virginia, USA",NA,Fri May 18 00:35:37 +0000 2012,NA,,#Leaders who embrace bounded #optimism—#inspiration and hope tempered by reality—#communicate less about returning… https://t.co/kGgmg8W9HF,DebCohenLLC,#Leaders who embrace bounded #optimism-#inspiration and hope tempered by reality-#communicate less about returning...,,0,leaders who embrace bounded optimism inspiration and hope tempered by reality communicate less about returning,15
384,2021-03-23 15:02:44,FatiguePandemic,,,NA,Tue Mar 23 14:24:18 +0000 2021,NA,,Al #Codacons anche hanno la #pandemicfatigue perciò si occupano dei fatti della famiglia #ferragnez. Cmq auguri a… https://t.co/81EVidaHVt,FatiguePandemic,Al #Codacons anche hanno la #pandemicfatigue perci si occupano dei fatti della famiglia #ferragnez. Cmq auguri a...,,0,al codacons anche hanno la pandemicfatigue perci si occupano dei fatti della famiglia ferragnez cmq auguri a,17
385,2021-03-23 14:45:08,BMLeadership,,"Hertfordshire, UK",NA,Wed Jun 15 10:43:23 +0000 2011,NA,,A year into #COVID19 and we may have a roadmap here in the UK but there is still a lot of uncertainty. If you're st… https://t.co/Jon6hwYcuk,BMLeadership,A year into #COVID19 and we may have a roadmap here in the UK but there is still a lot of uncertainty. If you're st...,,0,a year into covid19 and we may have a roadmap here in the uk but there is still a lot of uncertainty if you're st,25
386,2021-03-23 14:17:55,commpayhr,,"Marblehead, MA",NA,Tue Oct 20 00:50:34 +0000 2009,NA,,Today! Join us at 1:00 PM EST to hear workplace culture expert Jamie Notter identify the symptoms of pandemic fatig… https://t.co/Ar0kUmjgOZ,commpayhr,Today! Join us at 1:00 PM EST to hear workplace culture expert Jamie Notter identify the symptoms of pandemic fatig...,,0,today join us at 1 00 pm est to hear workplace culture expert jamie notter identify the symptoms of pandemic fatig,21
387,2021-03-23 14:08:35,J_Stephens_CPA,,Plano TX,NA,Fri Jul 23 19:29:49 +0000 2010,NA,,"Today's calendar has a Saint for #TaxTwitter &amp; all WFH with #PandemicFatigue
St. Walter Of Pontoise often invoked a… https://t.co/EE2V0xJnzb",J_Stephens_CPA,Today's calendar has a Saint for #TaxTwitter and all WFH with #PandemicFatigue St. Walter Of Pontoise often invoked a...,,0,today's calendar has a saint for taxtwitter and all wfh with pandemicfatigue st walter of pontoise often invoked a,19
388,2021-03-23 11:00:47,nicoladituri,,nicoladituri@gmail.com,NA,Tue Aug 18 14:07:53 +0000 2009,NA,,"Sfinimento, malinconia, frustrazione. C’è un virus nel virus. Una sindrome latente, che serpeggia sottotraccia e po… https://t.co/aNTcggummk",nicoladituri,"Sfinimento, malinconia, frustrazione. C un virus nel virus. Una sindrome latente, che serpeggia sottotraccia e po...",,0,sfinimento malinconia frustrazione c un virus nel virus una sindrome latente che serpeggia sottotraccia e po,16
389,2021-03-23 10:19:35,mkrivich,,"Global, USA, Chicago",NA,Sun Mar 22 17:24:31 +0000 2009,NA,,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm… https://t.co/EG5qWJggjG",mkrivich,"22 Helpful, Powerful Blog Posts for Surviving the Worldwide COVID-19 Resurgence #covid19, #pandemic, #ideas, #sm...",,0,22 helpful powerful blog posts for surviving the worldwide covid 19 resurgence covid19 pandemic ideas sm,16
390,2021-03-23 02:26:00,newsmerahputih,,Jakarta,NA,Thu Aug 07 16:00:21 +0000 2014,NA,,"Pandemic fatigue muncul karena masyarakat jenuh dengan pandemi COVID-19.

#merahputihcom #pandemicfatigue… https://t.co/WfIpChVOxH",newsmerahputih,Pandemic fatigue muncul karena masyarakat jenuh dengan pandemi COVID-19. #merahputihcom #pandemicfatigue...,,0,pandemic fatigue muncul karena masyarakat jenuh dengan pandemi covid 19 merahputihcom pandemicfatigue,12
391,2021-03-22 23:19:07,salute33rivista,,,NA,Tue Mar 10 11:54:24 +0000 2020,NA,,"Volto copertina di Marzo 2021 la Dott.ssa Ylenia Rossitto 🤩👏🏻👏🏻

#salute33 #rivista #marzo #divulgazionescientifica… https://t.co/U6uoC5FR2O",salute33rivista,Volto copertina di Marzo 2021 la Dott.ssa Ylenia Rossitto #salute33 #rivista #marzo #divulgazionescientifica...,🤩👏🏻👏🏻,5,volto copertina di marzo 2021 la dott.ssa ylenia rossitto salute33 rivista marzo divulgazionescientifica,13
392,2021-03-22 21:25:33,AmandaRAx,,UK,NA,Sun Feb 21 18:33:16 +0000 2021,NA,,"When my friends &amp; I communicate on multiple social media platforms, it's TOO MUCH ....... but we don't change 😭 too… https://t.co/JIWYL66Adv",AmandaRAx,"When my friends and I communicate on multiple social media platforms, it's TOO MUCH ....... but we don't change too...",😭,1,when my friends and i communicate on multiple social media platforms it's too much but we don't change too,19
393,2021-03-22 21:00:18,JVLazarus,,CPH • BCN • En el Camino,NA,Mon Nov 05 20:04:31 +0000 2012,NA,,Thank you @Toks_Salako and @euronews for the opportunity to discuss #COVID19 #pandemicfatigue. There is growing com… https://t.co/N8v6bSDVK7,JVLazarus,Thank you @Toks_Salako and @euronews for the opportunity to discuss #COVID19 #pandemicfatigue. There is growing com...,,0,thank you toks_salako and euronews for the opportunity to discuss covid19 pandemicfatigue there is growing com,16
394,2021-03-22 20:48:36,Flustra12,,,NA,Fri Nov 15 20:55:43 +0000 2019,NA,,Aiutami a dì quanto è brutto #Makari e spiegatemi perché lo guardo lo stesso.. Pandemic fatigue?!? Ahhhh la fiscion… https://t.co/mIeVOaVdzM,Flustra12,Aiutami a d quanto brutto #Makari e spiegatemi perche lo guardo lo stesso.. Pandemic fatigue?!? Ahhhh la fiscion...,,0,aiutami a d quanto brutto makari e spiegatemi perche lo guardo lo stesso pandemic fatigue ahhhh la fiscion,18
395,2021-03-22 17:05:53,wellatwork_ca,,,NA,Sun Mar 14 18:41:03 +0000 2021,NA,,Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an option - The… https://t.co/MVl5OwJWe9,wellatwork_ca,Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an option - The...,,0,working from home is causing breakdowns ignoring the problem and blaming the pandemic is no longer an option the,19
396,2021-03-22 16:30:45,NVCCounsellor,,"Leeds and Grenville, Ontario",NA,Thu Mar 12 11:46:07 +0000 2009,NA,,I was recently speaking with Lillian &amp; Deb on “Bend The Podcast.” We got to talking about wellness and the importan… https://t.co/nGvHduf0O8,NVCCounsellor,I was recently speaking with Lillian and Deb on Bend The Podcast. We got to talking about wellness and the importan...,,0,i was recently speaking with lillian and deb on bend the podcast we got to talking about wellness and the importan,21
397,2021-03-22 16:30:07,CMHA_NTL,,Canada,NA,Wed Dec 14 16:45:25 +0000 2011,NA,,"“People use the term #PandemicFatigue, but that underestimates what we’re going through. People are at the point of… https://t.co/CfCAatf8ZH",CMHA_NTL,"People use the term #PandemicFatigue, but that underestimates what were going through. People are at the point of...",,0,people use the term pandemicfatigue but that underestimates what were going through people are at the point of,18
398,2021-03-22 15:45:05,tredpath,,"Ottawa, Canada",NA,Wed Mar 04 17:04:15 +0000 2009,NA,,"""""Leaders who embrace bounded optimism—inspiration and hope tempered by reality—communicate less about returning to… https://t.co/C68Tq8W6qI",tredpath,"""""Leaders who embrace bounded optimism-inspiration and hope tempered by reality-communicate less about returning to...",,0,leaders who embrace bounded optimism inspiration and hope tempered by reality communicate less about returning to,16
399,2021-03-22 08:23:41,ma_ozdemir,,,NA,Sat Dec 25 14:29:45 +0000 2010,NA,,"""""#Avrupa'da salgınla mücadele için kısıtlama önlemlerine karşı protesto eylemleri yapılıyor
AB Komisyonu Bşk von de… https://t.co/0gJBxv4jFF",ma_ozdemir,"""""#Avrupa'da salgnla mcadele iin kstlama nlemlerine kar protesto eylemleri yaplyor AB Komisyonu Bk von de...",,0,avrupa'da salgnla mcadele iin kstlama nlemlerine kar protesto eylemleri yaplyor ab komisyonu bk von de,15
400,2021-03-22 07:13:14,HawkesBay,,Karachi,NA,Sat Feb 07 07:00:25 +0000 2009,NA,,"as we enter the one year anniversary of #COVID a quick re-plug of my Death, Loss &amp; The Corona #SpotifyPlaylist whic… https://t.co/dO7EjZHSp9",HawkesBay,"as we enter the one year anniversary of #COVID a quick re-plug of my Death, Loss and The Corona #SpotifyPlaylist whic...",,0,as we enter the one year anniversary of covid a quick re plug of my death loss and the corona spotifyplaylist whic,22
401,2021-03-22 06:45:14,ActionTime,,"Beautiful Vancouver, Canada",NA,Thu Jul 25 10:13:19 +0000 2013,NA,,Stunning #Pandemic Incident:#SpringBreakers Are #Covidiots Who're Rioting in #SuperSpreader Events #Coronavirus… https://t.co/gapX8zAhCG,ActionTime,Stunning #Pandemic Incident:#SpringBreakers Are #Covidiots Who're Rioting in #SuperSpreader Events #Coronavirus...,,0,stunning pandemic incident springbreakers are covidiots who're rioting in superspreader events coronavirus,12
402,2021-03-22 05:14:10,mtnbvan,,The Vancouver Model #CullenIsComing #CommunityNotCommodity,NA,Fri Apr 26 20:17:29 +0000 2013,NA,,Subscribers: Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an… https://t.co/Q5CbQ1jHDx,mtnbvan,Subscribers: Working from home is causing breakdowns. Ignoring the problem and blaming the pandemic is no longer an...,,0,subscribers working from home is causing breakdowns ignoring the problem and blaming the pandemic is no longer an,18
