,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,clean_text,word_count,emojis,emoji_count
466,2021-03-24 14:21:28,Handwerkwissen,,"Kassel, Germany",NA,Mon Jan 27 11:12:37 +0000 2020,NA,,I keep seeing people in my peer group on here who are in the US &amp; have received their first vaccine. So I looked up… https://t.co/NEUZU0Eay6,i keep seeing people in my peer group on here who are in the us and have received their first vaccine so i looked up,25,,0
467,2021-03-24 07:47:56,SoniaPellizzer,,,NA,Wed Sep 07 10:13:36 +0000 2011,NA,,"Ma un viaggio col tosaerba, neanche quello si può?? #StraightStory #CovidFatigue",ma un viaggio col tosaerba neanche quello si pu straightstory covidfatigue,11,,0
468,2021-03-24 06:00:57,LorynLulu,,"Honolulu, HI",NA,Mon May 11 20:40:09 +0000 2009,NA,,Reflections / reflecting today. Some days are harder than others. I’m tired no matter how much I sleep. Proud I had… https://t.co/WFSGXm8QIT,reflections reflecting today some days are harder than others im tired no matter how much i sleep proud i had,20,,0
469,2021-03-24 03:53:47,danny47291,,"Greater Vancouver, British Columbia",NA,Sun Dec 25 01:58:01 +0000 2011,NA,,@NimaNiknam27 @perfectrose2011 @groverro @richardzussman @jjhorgan @adriandix I’m scared to because people are gett… https://t.co/5a4oYcGSqN,nimaniknam27 perfectrose2011 groverro richardzussman jjhorgan adriandix im scared to because people are gett,13,,0
470,2021-03-24 03:48:50,FJay__,,world citizen✌🏼,NA,Mon Sep 26 15:16:15 +0000 2011,NA,,just wanted to put it out there...COVID fatigue is real...das all folks gnight 🙋🏽‍♀️ #Covidfatigue… https://t.co/I9NO8ntQrI,just wanted to put it out there covid fatigue is real das all folks gnight covidfatigue,16,🙋🏽‍♀️,5
471,2021-03-24 01:56:04,Zamielle,,"Regina, Saskatchewan",NA,Mon Oct 19 01:30:21 +0000 2009,NA,,"Hey my Regina, and Saskatchewan, followers... please be mindful and follow restrictions... keep safe my friends!!… https://t.co/Me84HVAn7d",hey my regina and saskatchewan followers please be mindful and follow restrictions keep safe my friends,16,,0
472,2021-03-23 23:15:15,NiamhdeBrun,,Ireland,NA,Sat Feb 05 16:19:56 +0000 2011,NA,,If this is correct - what the 🤬🤯 I think it’s only a matter of time before more and more people start ignoring the… https://t.co/QamGQFdK5u,if this is correct what the i think its only a matter of time before more and more people start ignoring the,22,🤬🤯,2
473,2021-03-23 22:19:34,seanpinchin,,Toronto,NA,Tue Oct 19 16:40:46 +0000 2010,NA,,Feeling lower then I should for longer then I want.. Charley is also wearing a cat cone and fully gets what I’m say… https://t.co/T7QvkJVPaF,feeling lower then i should for longer then i want charley is also wearing a cat cone and fully gets what im say,23,,0
474,2021-03-23 18:12:54,SWApprentice77,,,NA,Thu Jan 17 16:57:11 +0000 2013,NA,,"My cat summarising how I feel today.
A year of working from home and 3 months into starting a social work degree fr… https://t.co/kpsHnSHcU6",my cat summarising how i feel today a year of working from home and 3 months into starting a social work degree fr,23,,0
475,2021-03-23 15:51:56,R_Cast11,,,NA,Sun May 08 04:04:58 +0000 2011,NA,,"Some of y’all been outside this whole pandemic wtf you mean you ready to be outside this summer? 

Bruh how accurat… https://t.co/xWKFhJg7Fj",some of yall been outside this whole pandemic wtf you mean you ready to be outside this summer bruh how accurat,21,,0
476,2021-03-23 02:11:15,ChronicBadass,,"Ottawa, Ontario",NA,Mon May 04 17:00:29 +0000 2009,NA,,"I am excited beyond all measure to announce that, even though there are technically ~2hrs left...I did NOT receive… https://t.co/xOdCbq0ppR",i am excited beyond all measure to announce that even though there are technically 2hrs left i did not receive,20,,0
477,2021-03-22 20:59:43,SakumiBLR,,Across Europe,NA,Tue Nov 22 10:17:54 +0000 2016,NA,,"@Ls01 @A_Moatti plus sérieusement, alors même que c'est dans notre région que le trélétravail est le plus """"appliqué… https://t.co/5xsEivqxWn",ls01 a_moatti plus serieusement alors mme que c'est dans notre region que le treletravail est le plus applique,18,,0
478,2021-03-22 19:36:26,HPPublicHealth,,Stratford,NA,Wed Jun 29 17:38:03 +0000 2011,NA,,Four new cases of #COVID19 were added over the weekend in Huron Perth for a total of 15 active cases. As of Mar. 20… https://t.co/esgQ2VLMGq,four new cases of covid19 were added over the weekend in huron perth for a total of 15 active cases as of mar 20,24,,0
479,2021-03-22 16:10:05,ShireenJ,,Toronto,NA,Fri Jul 11 22:55:04 +0000 2008,NA,,What a world we live in when not the news but a comedy show &amp; comedian research pandemics extensively and put it al… https://t.co/ShpvtaLmU8,what a world we live in when not the news but a comedy show and comedian research pandemics extensively and put it al,23,,0
480,2021-03-22 15:27:34,walterrobinson,,Ottawa,NA,Mon Apr 06 15:41:42 +0000 2009,NA,,"👉Sunshine &amp; warm days ahead, people will gather. 
👉#COVIDFatigue one year into conflicting-evolving-disregarded adv… https://t.co/JQ23WbvHFg",sunshine and warm days ahead people will gather covidfatigue one year into conflicting evolving disregarded adv,16,"👉,👉",2
481,2021-03-22 12:45:07,BMLeadership,,"Hertfordshire, UK",NA,Wed Jun 15 10:43:23 +0000 2011,NA,,If you and your team are suffering from #covidfatigue or #lockdownlethargy then my latest 2-part blog series is for… https://t.co/22EdGYmNz2,if you and your team are suffering from covidfatigue or lockdownlethargy then my latest 2 part blog series is for,20,,0
482,2021-03-22 01:20:56,svogel84,,"Vancouver, BC",NA,Wed Jun 14 21:38:28 +0000 2017,NA,,"Coping With COVID Fatigue https://t.co/A0p00pKMTL

#CovidLearning #CovidFatigue #Anxiety #LearningStrategies… https://t.co/BALgIKksUg",coping with covid fatigue covidlearning covidfatigue anxiety learningstrategies,8,,0
483,2021-03-21 18:59:05,JmF_91,,"Boley, Co. Laois",NA,Wed Mar 09 23:30:20 +0000 2011,NA,,If ever there was a reflection of #covidfatigue this is it.. Easy to point the finger at a few headbangers protesti… https://t.co/51SRfeNdXH,if ever there was a reflection of covidfatigue this is it easy to point the finger at a few headbangers protesti,21,,0
484,2021-03-21 16:27:57,UtpalBorpujari,,New Delhi,NA,Tue Jan 13 15:11:15 +0000 2015,NA,,@Dipannitasharma Much of the latest situation is because of our own carelessness and the so-called #covidfatigue.… https://t.co/5RJbOKo7s5,dipannitasharma much of the latest situation is because of our own carelessness and the so called covidfatigue,17,,0
485,2021-03-21 13:10:33,brishtirnuri,,Mumbai,NA,Wed Sep 16 16:01:38 +0000 2009,NA,,"#maskupindia
And to all those in states yet to see a surge, don’t be in denial. Complacency comes with a heavy pric… https://t.co/IacNU5rNYc",maskupindia and to all those in states yet to see a surge dont be in denial complacency comes with a heavy pric,22,,0
486,2021-03-21 13:08:14,LadianneForReal,,"North Carolina, USA",NA,Fri Jul 08 11:44:07 +0000 2011,NA,,Article from @wsj well worth reading. Among the nuggets: “Admitting struggle doesn’t make you a whiner; it’s quite… https://t.co/hIK7gJOoOt,article from wsj well worth reading among the nuggets admitting struggle doesnt make you a whiner its quite,18,,0
487,2021-03-20 22:16:51,bobswife64,,,NA,Tue Jan 14 12:46:56 +0000 2014,NA,,Record crowds mostly maskless no social distancing lots of alcohol is recipe for Ts #COVID19 to spread again all ov… https://t.co/Vt2HB5rdt1,record crowds mostly maskless no social distancing lots of alcohol is recipe for ts covid19 to spread again all ov,20,,0
488,2021-03-20 22:04:54,blkjak8426,,"Chatham, Canada",NA,Mon Sep 13 15:13:05 +0000 2010,NA,,"@littlebrunette0 Yes, it's getting to us all, some humans were/are closer to their breaking point than others...… https://t.co/s75rQcCj4l",littlebrunette0 yes it's getting to us all some humans were are closer to their breaking point than others,18,,0
489,2021-03-20 20:03:14,PhilKing007,,,NA,Mon Nov 16 03:34:35 +0000 2020,NA,,@nytimes He was betting on that classic miss direction! the truth its a #HateCrime #asianhate taking root due the t… https://t.co/fzZOLGRmzm,nytimes he was betting on that classic miss direction the truth its a hatecrime asianhate taking root due the t,20,,0
490,2021-03-20 16:57:52,KristenLilla,,"Omaha, NE",NA,Sat Jan 19 23:35:49 +0000 2013,NA,,How is everyone enjoying today’s version of groundhogs day #680197166? #covid #covidfatigue #groundhogsday… https://t.co/BKGuEdnHyR,how is everyone enjoying todays version of groundhogs day 680197166 covid covidfatigue groundhogsday,13,,0
491,2021-03-20 16:31:18,voiceofcaroline,,,NA,Tue Nov 17 15:36:13 +0000 2015,NA,,"The highlight of my day, week really, is that I’m getting a new dishwasher. But it’s not just the dishwasher, real… https://t.co/sKI0rOmXee",the highlight of my day week really is that im getting a new dishwasher but its not just the dishwasher real,21,,0
492,2021-03-20 15:25:52,Jeep4x4Tours,,Canada,NA,Sat Dec 29 19:39:39 +0000 2018,NA,,"@alan_regan @CKNW @GlobalBC @steeletalk Thank you for the update thread @alan_regan
This is disturbing to see. We s… https://t.co/vEsLoWjyqy",alan_regan cknw globalbc steeletalk thank you for the update thread alan_regan this is disturbing to see we s,18,,0
493,2021-03-20 15:10:21,JayEveryday3,,"Texas, USA",NA,Wed Feb 21 16:23:07 +0000 2018,NA,,I’m not saying I don’t relate to #CovidFatigue but you got to be smart about how you deal with that. Being reckless… https://t.co/4BeyFUAU8t,im not saying i dont relate to covidfatigue but you got to be smart about how you deal with that being reckless,22,,0
494,2021-03-20 15:08:09,JayEveryday3,,"Texas, USA",NA,Wed Feb 21 16:23:07 +0000 2018,NA,,The #Coronavirus is still here because A LOT of you FAIL to give credit where IT IS DUE! GOD is taking care of his… https://t.co/h93ISDaaqN,the coronavirus is still here because a lot of you fail to give credit where it is due god is taking care of his,24,,0
495,2021-03-19 15:48:53,jmaxball,,"Sunnyvale, CA",NA,Thu Jan 12 18:00:58 +0000 2012,NA,,How has your #contactcenter changed in this last year?  Are you able to keep your #agents together?  How tired of… https://t.co/EpEFHMzhcw,how has your contactcenter changed in this last year are you able to keep your agents together how tired of,20,,0
496,2021-03-19 04:29:02,granolasandal,,"British Columbia, Canada",NA,Thu Jun 20 13:49:30 +0000 2013,NA,,"Is watching the @TheStandCBS one year into a pandemic is a choice, and I’m not sure it’s a good one yet. Although,… https://t.co/Qws8s1Kx8K",is watching the thestandcbs one year into a pandemic is a choice and im not sure its a good one yet although,22,,0
497,2021-03-19 03:04:16,danny47291,,"Greater Vancouver, British Columbia",NA,Sun Dec 25 01:58:01 +0000 2011,NA,,@adriandix Our bc government has basically thrown in the towel and just kicking can down the road to fill governmen… https://t.co/JyQhv6A2SL,adriandix our bc government has basically thrown in the towel and just kicking can down the road to fill governmen,20,,0
498,2021-03-19 02:49:39,ThemTrips,,,NA,Sat Apr 20 18:10:18 +0000 2019,NA,,"I have never been in such desperate need of a beach. Anyone  else?

#beach #covidfatigue #trip
#beachlife… https://t.co/iFi75TR8Gr",i have never been in such desperate need of a beach anyone else beach covidfatigue trip beachlife,17,,0
499,2021-03-18 22:59:07,tracklabnews,,Southeast,NA,Fri Jun 12 02:00:07 +0000 2015,NA,,👏👏We called for boys 100m dash 11-12 to the start line . . . and they applauded 🥰 #musictoourears #theyready… https://t.co/tTPdsqVomD,we called for boys 100m dash 11 12 to the start line and they applauded musictoourears theyready,17,"👏👏,🥰",3
500,2021-03-18 22:50:45,iluv2Bmom,,"Cranbrook, BC",NA,Sat Apr 18 04:33:53 +0000 2009,NA,,"@VoLinxx I too have been struggling. Major depression, don't like leaving my house, want to stay in bed and sleep a… https://t.co/0PM0Kcz5EG",volinxx i too have been struggling major depression don't like leaving my house want to stay in bed and sleep a,21,,0
501,2021-03-18 18:24:39,SakumiBLR,,Across Europe,NA,Tue Nov 22 10:17:54 +0000 2016,NA,,"Encore la tête dans le guidon, mais est-ce qu'ils ont interdit les chips et le coca-cola pour limiter l'effet bamboche ?

#CovidFatigue",encore la tte dans le guidon mais est ce qu'ils ont interdit les chips et le coca cola pour limiter l'effet bamboche covidfatigue,23,,0
502,2021-03-18 15:33:42,DrAlman,,"San Diego, California",NA,Thu Jul 31 01:28:19 +0000 2008,NA,,"Stress Management &amp; It’s Not Just What We Say, It’s what we mean that really matters. 
This video can help you help… https://t.co/abFDKGRWoq",stress management and its not just what we say its what we mean that really matters this video can help you help,22,,0
503,2021-03-18 14:33:28,danburnettmusic,,"Harrogate, England",NA,Wed Mar 02 19:37:08 +0000 2011,NA,,"There's a heaviness in mood today, an overwhelming flatness that cannot be ignored or bypassed. 

Although I feel a… https://t.co/fZv2oASZAR",there's a heaviness in mood today an overwhelming flatness that cannot be ignored or bypassed although i feel a,19,,0
504,2021-03-18 13:57:01,rsvsrikrishna,,"Hyderabad, India",NA,Wed Sep 29 14:46:23 +0000 2010,NA,,"Just cuz closed spaces are a risk, open spaces do not become safe.
The only safe place is your HOME 🏡 
Everywhere e… https://t.co/s1RjKJEUz3",just cuz closed spaces are a risk open spaces do not become safe the only safe place is your home everywhere e,22,🏡,1
505,2021-03-18 13:24:25,ONTSpecialNeeds,,"Ontario, Canada",NA,Fri May 23 17:25:44 +0000 2014,NA,,So far I’ve had wild turkeys and the neighbourhood cat walk by my home office window this morning.  #ottawa is head… https://t.co/lYUq5CKgFR,so far ive had wild turkeys and the neighbourhood cat walk by my home office window this morning ottawa is head,21,,0
506,2021-03-17 23:28:57,AspiringOne,,"Palm Beach Gardens, FL",NA,Sat Dec 06 03:55:51 +0000 2008,NA,,"@DrEricDing This part sounds deeply concerning, especially now when people seem optimistic and fatigued so running… https://t.co/MGPfKFyKhU",drericding this part sounds deeply concerning especially now when people seem optimistic and fatigued so running,16,,0
507,2021-03-17 20:55:13,criticalplay,,JoinOurKickstarter!,NA,Sun Sep 18 07:22:23 +0000 2011,NA,,"If your work involves the computer-machine all day, move around in between connections, everyone. We need energy to… https://t.co/b0Pv9vwMuA",if your work involves the computer machine all day move around in between connections everyone we need energy to,19,,0
508,2021-03-17 19:20:12,ECholawsky,,California,NA,Tue May 17 18:13:41 +0000 2011,NA,,"Feeling Zoom fatigue lately? Could be """"our current circumstances – whether lockdown, quarantine, working from home… https://t.co/hOLzxsS7w8",feeling zoom fatigue lately could be our current circumstances whether lockdown quarantine working from home,15,,0
509,2021-03-17 18:13:11,RgHathway,,,NA,Sat May 02 06:32:33 +0000 2020,NA,,"@CheriDiNovo #FordFatigue #COVIDFatigue #ElliottFatigue #LecceFatigue etc., etc. @OntarioPCParty",cheridinovo fordfatigue covidfatigue elliottfatigue leccefatigue etc etc ontariopcparty,8,,0
510,2021-03-17 17:45:27,wurkfurniture,,"Mississauga, Ontario",NA,Mon Sep 11 16:21:18 +0000 2017,NA,,"Is it getting harder to stay focused and get things done? Don't worry, the science knows why. And we are bringing y… https://t.co/Gf8Nohk3WN",is it getting harder to stay focused and get things done don't worry the science knows why and we are bringing y,22,,0
511,2021-03-17 17:39:52,DrAlman,,"San Diego, California",NA,Thu Jul 31 01:28:19 +0000 2008,NA,,"Stress Free Living

Don't tell yourself to relax; tell yourself to ENJOY relaxing!

#VEBACaliforniaSchools… https://t.co/rSwwQDsHph",stress free living don't tell yourself to relax tell yourself to enjoy relaxing vebacaliforniaschools,14,,0
512,2021-03-17 11:56:36,Remotenews,,"New York, USA",NA,Thu Jul 23 18:58:10 +0000 2009,NA,,"It's not a beer, it's a way of life. On this new episode on Podomatic: https://t.co/HTZqovoB72 #Surge #variants… https://t.co/GBs82fNyua",it's not a beer it's a way of life on this new episode on podomatic surge variants,17,,0
513,2021-03-17 09:50:02,tom_sobel,,"London, England",NA,Sun Oct 02 08:01:46 +0000 2016,NA,,Fatigue is more than just tiredness. #fatigue #covidfatigue #burnout #covidburnout #tired #depression #anxiety… https://t.co/mjZc8q3y7b,fatigue is more than just tiredness fatigue covidfatigue burnout covidburnout tired depression anxiety,13,,0
514,2021-03-17 05:40:51,wellatwork_ca,,,NA,Sun Mar 14 18:41:03 +0000 2021,NA,,"How's your mental health? 1 year into pandemic, experts offer advice https://t.co/an4ie1V9ui via @TodayShow… https://t.co/M5A3WqIeXG",how's your mental health 1 year into pandemic experts offer advice via todayshow,13,,0
